SAMPLE	DATASET	CONTINENT	SUBREGION	COUNTRY	POPULATION	GENOTYPING_METHOD
SCOTT2016_5500032877	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9422723370	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3266164319	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4901065009	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1552599883	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1085419427	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5824855742	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7915521478	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_252528804	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4279194072	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4742142342	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3457681513	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8179166234	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3743051699	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8190732457	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_583410949	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9532403481	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5485208774	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5254172428	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3485952293	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8358650297	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5052142195	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6640232986	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4150940596	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_408690996	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8909413068	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7077595755	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9711542753	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_414148039	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_311859736	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4105820287	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2504106933	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3159753857	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8900319008	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7527537867	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3317056138	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7346367594	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7022488115	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4736086383	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1173728726	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5229221663	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5958895738	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_540535683	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7627349337	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9801581716	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7306224076	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2947865613	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6211226995	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7929302767	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1862121180	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9562237680	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9740440705	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7636126783	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6021680995	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7054361682	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6597771917	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9290367704	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5606875350	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7365773482	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_649383338	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6413670541	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2503544238	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_867629385	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5358810771	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2205182805	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_191307221	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3449105378	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_777412357	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3618207991	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4501279175	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6723313686	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9162084216	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1319101860	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5776324977	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2089034090	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8898561368	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4618571755	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1162662102	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8282481270	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4865166117	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7178241434	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_661687970	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7505868801	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1005468750	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_909691372	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9598949871	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8114259569	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3652184406	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4158423720	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7993225545	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4343124065	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1757127026	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7147981926	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_928525332	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5770725173	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9648883276	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5910909887	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2656919950	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2781350613	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1864185105	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9260186191	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_376005130	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8136231949	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4706503600	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3031374202	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8403290528	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8122142168	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6789326747	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2999509739	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_464783685	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2845603037	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8939453009	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8798468867	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3781657847	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_310395794	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5704674776	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6550098129	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4962019412	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8352522445	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_857374414	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8788054809	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5304151083	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_152049145	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4166145179	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3181968220	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7913360503	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3036790019	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1796005868	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8522900498	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6268602023	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5798373599	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4348104146	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6900887754	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2367805280	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8211208983	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6356673281	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5476183618	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_359772038	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8292698165	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_672322130	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1058306646	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4774108932	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5416653276	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1155519664	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_638526455	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9945305469	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3647323347	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6274318697	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1892722230	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8737195322	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1698775659	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4029282988	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_767371529	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5798337409	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6387847878	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2774220626	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3722727055	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4804211929	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2005660968	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4631766576	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9825972060	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8534863615	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2740311849	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6953853440	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8919298704	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4582005557	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_716775276	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4844451447	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9075354638	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4223393408	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8490400182	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8793524989	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5362567650	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6173908140	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3911986796	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5668412768	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_857664303	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6080422142	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8874176396	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6440481910	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3727486053	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9687567842	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4538887864	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2768775116	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6642600496	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9171843194	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5921159992	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9578913795	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3559214016	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4144910657	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9631261561	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5490857671	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4516707784	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1995917480	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4494536401	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8828274227	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1818396943	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1287488038	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8055899485	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8809515225	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8383114805	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7387416877	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1625027333	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7053311592	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6408544103	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9366008116	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8244286021	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4225699277	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1177026773	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_943500960	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3991342636	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_632083028	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6005588852	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3195684261	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_577724665	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9649758207	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1920948395	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1545921265	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1694127419	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8259342834	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1914189680	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7232250948	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7402101363	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4618430628	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2998588926	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9574087783	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1746613818	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9662799418	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7715760975	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2121675165	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7699290232	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6682678997	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2463848186	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9451922835	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6165038121	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3280252974	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6046522422	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7328769785	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6487716151	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4547327075	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3095831242	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9703416686	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9726013720	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6955835919	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6602499094	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6779412011	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6682747771	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_710901694	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2049776206	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8305516275	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4378993558	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8201592203	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1476422948	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3168258683	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9568948935	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6645310575	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3186750979	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8481430038	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_1107605971	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_2167415252	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5010672888	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6833061782	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9540258113	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5674260412	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7083553092	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9791793320	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_9828994564	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5715513017	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3957317811	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7972177330	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4174179889	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_6560017709	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_8279258387	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_5017838648	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_962607419	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_200096962	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_4884683176	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_3504872928	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
SCOTT2016_7810337417	SCOTT2016	Unknown	Unknown	Unknown	Unknown	Exome_sequencing
